1526284517.692,1526284817.516,0.220.95.1,74.125.197.189,56199,443,17,2,0,24,2375,1441,19,65535,15169,
1526284518.232,1526284818.344,174.22.7.14,0.220.162.204,0,0,47,33,0,14665,1451373,19,1441,209,65535,
1526284518.232,1526284818.969,0.220.162.204,174.22.7.14,0,0,47,2,0,27583,36350868,1441,19,65535,209,
1526284518.250,1526284810.614,0.220.95.132,216.239.36.126,63489,443,17,2,0,1144,1307011,1441,19,65535,15169,
1526284518.297,1526284818.389,54.83.228.16,0.220.95.133,443,24612,6,1,24,358,21574,1419,1441,14618,65535,
1526284518.310,1526284818.967,41.75.24.117,203.205.151.71,60100,32866,17,2,0,6355,759600,1441,1419,65535,132203,
1526284518.331,1526284780.988,0.220.164.93,162.125.34.129,51403,443,6,2,24,68,12308,1441,19,65000,19679,
1526284518.371,1526284818.789,41.75.24.117,203.205.146.24,41362,32866,17,2,0,2442,289520,1441,1419,65535,132203,
1526284518.382,1526284806.746,0.220.95.133,23.246.7.199,12955,443,6,2,24,4600,284942,1441,1419,65535,2906,
1526284518.458,1526284818.473,41.75.65.246,65.86.204.248,49154,161,17,3,0,56,4707,1441,0,65535,65333,
1526284518.479,1526284816.447,41.75.38.114,52.49.161.117,60631,443,6,2,24,52,4453,1441,19,65535,16509,
1526284518.529,1526284808.778,40.97.223.114,0.220.58.51,443,60487,6,1,26,25,6562,1419,1441,8075,65535,
1526284518.724,1526284818.163,0.220.95.133,45.35.38.122,28900,443,6,2,24,176,9134,1441,1419,65535,40676,
1526284518.789,1526284814.015,0.220.171.190,54.202.63.209,64257,443,6,2,24,51,3504,1441,1420,65535,16509,
1526284518.911,1526284815.919,23.246.7.211,0.220.95.11,443,43589,6,1,24,122281,156608512,1419,1441,2906,65535,
1526284519.179,1526284819.180,50.53.154.148,0.220.63.197,52468,443,17,1,0,1483,461331,1419,1441,5650,65535,
1526284519.213,1526284817.459,0.220.95.133,23.246.7.206,18068,443,6,2,24,72039,3837714,1441,1419,65535,2906,
1526284519.231,1526284819.681,0.220.15.197,173.194.202.127,61021,19302,17,2,0,28,1344,1441,19,65000,15169,
1526284519.287,1526284806.662,72.5.176.106,0.220.198.238,0,11.0,1,3,0,87,14616,19,1441,3701,65000,
1526284519.298,1526284815.947,0.220.95.1,50.45.212.42,64358,9307,17,2,0,2303,614868,1441,19,65535,5650,
1526284519.306,1526284804.811,0.220.95.133,204.237.168.35,25644,80,6,2,24,15562,867959,1441,19,65535,3257,
1526284519.356,1526284804.807,204.237.168.35,0.220.95.133,80,25644,6,33,24,49038,73488160,19,1441,3257,65535,
1526284519.377,1526284818.771,208.51.134.255,0.220.236.192,179,44421,6,33,24,125,51014,19,1441,3549,65535,
1526284519.382,1526284814.383,0.220.95.1,216.58.216.142,51016,443,17,2,0,42,10035,1441,19,65535,15169,
1526284519.416,1526284814.744,2607:f8b0:400e:c03::bd,fff9:3514:43e0:3fd5:f5be:628b:da86:853f,443,59084,17,1,0,27,2542,1419,1441,0,65535,
1526284519.466,1526284819.916,0.220.204.249,224.0.0.18,0,0,112,194,0,266,12236,1441,0,0,0,
1526284519.543,1526284819.496,216.58.217.46,0.220.95.132,443,63237,17,1,0,67,4507,1419,1441,15169,65535,
1526284519.553,1526284810.505,0.220.26.71,104.154.127.32,53409,4070,6,2,24,113,19767,1441,19,65535,15169,
1526284519.602,1526284816.482,0.220.95.1,118.251.207.210,8798,8078,17,2,0,130,10238,1441,1419,65535,4134,
1526284519.625,1526284819.128,104.154.127.149,0.220.95.133,80,17077,6,1,24,58,20404,1419,1441,15169,65535,
1526284519.727,1526284819.734,38.142.16.211,60.247.160.128,0,8.0,1,41,0,96,8064,19,635,174,65163,
1526284519.742,1526284808.541,0.220.95.1,72.165.61.174,54163,27017,17,2,0,30,3216,1441,19,65535,209,
1526284519.762,1526284819.973,23.246.7.211,0.220.95.11,443,63641,6,1,24,52729,78338826,1419,1441,2906,65535,
1526284519.815,1526284819.974,0.220.95.1,140.211.86.14,56944,443,17,2,0,6375,565671,1441,1420,65535,3701,
1526284519.821,1526284819.977,140.211.86.14,0.220.95.1,443,56944,17,1,0,43686,59940373,19,1441,3701,65535,
1526284519.845,1526284819.870,0.220.143.209,104.244.42.2,49671,443,6,2,24,103,15044,1441,19,65535,13414,
1526284519.913,1526284817.274,69.164.15.20,41.75.35.131,80,60030,6,1,26,46160,68275285,1419,1441,22822,65535,
1526284520.287,1526284809.022,41.75.24.157,104.153.87.159,49317,443,6,2,24,31,2216,1441,19,65535,49544,
1526284520.310,1526284820.922,31.13.70.1,0.220.95.11,443,38751,6,33,24,292,72015,19,1441,32934,65535,
1526284520.313,1526284820.925,0.220.95.11,31.13.70.1,38751,443,6,2,24,363,35673,1441,1419,65535,32934,
1526284520.330,1526284820.855,0.220.236.142,45.112.244.1,48637,179,6,2,24,345,18092,1441,19,65535,63956,
1526284520.340,1526284819.179,0.220.95.133,54.208.181.158,46626,443,6,2,26,421,296268,1441,1420,65535,14618,
1526284520.369,1526284809.593,0.220.95.1,74.125.199.189,54862,443,17,2,0,92,14414,1441,19,65535,15169,
1526284520.515,1526284820.119,0.220.165.229,130.118.152.221,16032,37130,6,2,24,1040,1168877,1441,19,65000,1842,
1526284520.564,1526284810.489,0.220.95.1,74.125.199.189,51532,443,17,2,0,25,1805,1441,19,65535,15169,
1526284520.643,1526284818.374,41.75.55.78,40.90.10.180,49778,443,6,2,16,28,1120,1441,1420,65535,8075,
1526284520.667,1526284811.884,0.220.95.132,173.194.202.189,52874,443,17,2,0,333,31399,1441,19,65535,15169,
1526284520.740,1526284820.741,104.153.87.163,0.220.95.1,50642,57415,17,33,0,5458,628848,19,1441,49544,65535,
1526284520.758,1526284820.952,52.70.209.210,41.75.60.104,20030,59547,17,1,0,30190,6765700,1419,1441,14618,65535,
1526284520.790,1526284818.362,40.90.10.180,41.75.63.116,443,50873,6,1,24,34,7274,1419,1441,8075,65535,
1526284520.800,1526284820.762,74.125.197.189,0.220.95.132,443,51462,17,1,0,332,90782,1419,1441,15169,65535,
1526284520.844,1526284816.713,152.195.33.40,0.220.95.11,443,58695,6,1,24,17178,25257517,19,1441,15133,65535,
1526284520.847,1526284816.671,0.220.95.11,152.195.33.40,58695,443,6,2,24,17201,811379,1441,1419,65535,15133,
1526284520.957,1526284808.279,173.194.203.189,0.220.208.13,443,53464,17,1,0,26,3052,1419,1441,15169,65535,
1526284521.232,1526284818.487,0.220.95.1,74.125.197.189,59913,443,17,2,0,48,7912,1441,19,65535,15169,
1526284521.245,1526284812.338,41.75.42.202,40.90.10.180,52633,443,6,2,16,33,1320,1441,1420,65535,8075,
1526284521.268,1526284811.348,0.220.54.65,81.161.59.127,50170,80,6,2,24,26,1800,1441,19,65535,44418,
1526284521.291,1526284811.038,35.201.121.164,0.220.95.11,443,10230,6,1,24,105,29646,1419,1441,15169,65535,
1526284521.323,1526284809.858,0.220.95.133,23.246.6.199,56829,443,6,2,24,557,33008,1441,1419,65535,2906,
1526284521.329,1526284781.040,41.75.24.117,216.98.55.85,9103,6085,17,2,0,26,1224,1441,19,65535,22634,
1526284521.355,1526284821.883,50.45.212.42,0.220.95.1,9307,64358,17,1,0,1576,417427,1419,1441,5650,65535,
1526284521.360,1526284812.831,74.125.197.189,0.220.95.1,443,57093,17,1,0,32,2569,1419,1441,15169,65535,
1526284521.368,1526284809.722,23.246.6.199,0.220.95.133,443,56829,6,1,24,2384,3550777,1419,1441,2906,65535,
1526284521.439,1526284815.194,41.75.35.231,74.125.199.189,28589,443,17,2,0,48,6271,1441,19,65535,15169,
1526284521.497,1526284821.854,202.241.98.121,0.220.100.247,63889,639,6,195,24,851,34055,1441,1441,65000,0,
1526284521.564,1526284821.846,0.220.210.48,54.186.148.69,63682,443,6,2,24,88,6204,1441,1420,65535,16509,
1526284521.599,1526284821.893,0.220.95.132,74.125.197.189,53122,443,17,2,0,33,3136,1441,19,65535,15169,
1526284521.624,1526284818.158,147.28.7.2,0.220.236.192,179,54158,6,33,24,279,53731,19,1441,3130,65535,
1526284521.729,1526284821.726,52.84.16.25,41.75.24.131,443,60746,6,1,24,105581,154433864,1419,1441,16509,65535,
1526284521.781,1526284821.845,34.216.187.100,0.220.208.13,443,6077,6,1,24,51,5253,19,1441,16509,65535,
1526284521.783,1526284811.845,0.220.95.132,169.44.62.34,57056,5090,17,2,0,26,13612,1441,19,65535,36351,
1526284521.812,1526284821.812,2400:bc80:3::1,fff9:3514:43e0:3faf:16:5ffc:7120:d38f,179,53093,6,193,24,368,114424,19,1441,0,65535,
1526284521.880,1526284819.914,173.194.152.124,0.220.95.132,443,62097,17,1,0,25457,34827971,1419,1441,15169,65535,
1526284521.887,1526284821.171,72.0.177.154,0.220.58.51,42202,39141,17,1,0,161,31468,1419,1441,4181,65535,
1526284521.926,1526284816.849,35.190.7.197,0.220.95.11,443,6589,6,1,26,66,8454,1419,1441,15169,65535,
1526284522.057,1526284815.102,40.90.10.180,41.75.53.30,443,50054,6,1,24,53,21601,1419,1441,8075,65535,
1526284522.205,1526284822.986,72.5.190.53,98.204.3.171,57340,16393,17,2,0,30232,28290106,1441,1419,65535,7922,
1526284522.235,1526284822.298,0.220.95.133,216.58.193.78,62720,443,6,2,24,88,14555,1441,19,65535,15169,
1526284522.242,1526284813.784,52.201.151.128,0.220.58.51,443,49380,6,1,24,58,30882,1419,1441,14618,65535,
1526284522.326,1526284816.267,73.96.119.34,0.220.229.120,46614,62972,6,33,24,22,1224,19,1441,7922,65535,
1526284522.365,1526284822.983,41.75.54.163,23.246.7.176,51559,443,6,2,26,13604,594838,1441,1419,65535,2906,
1526284522.496,1526284822.666,0.220.236.192,216.221.157.162,47327,179,6,2,24,617,32141,1441,19,65535,3257,
1526284522.605,1526284821.210,104.16.59.37,0.220.95.11,443,6559,6,1,24,77,8675,19,1441,13335,65535,
1526284522.708,1526284819.992,0.220.215.190,104.154.126.207,57599,4070,6,2,16,47,2444,1441,19,65000,15169,
1526284522.732,1526284814.910,0.220.95.11,208.89.12.87,60967,443,6,2,24,40,4864,1441,1419,65535,11054,
1526284522.765,1526284822.779,52.80.93.107,0.220.95.129,443,60134,6,1,24,31,2124,1419,1441,55960,65535,
1526284522.767,1526284822.973,23.246.7.210,0.220.95.11,443,48583,6,1,24,79642,102524934,1419,1441,2906,65535,
1526284522.794,1526284818.486,74.125.28.189,41.75.38.21,443,57729,17,1,0,43,3401,1419,1441,15169,65535,
1526284522.904,1526284811.381,23.246.7.211,0.220.95.11,443,43587,6,1,24,3053,3875792,1419,1441,2906,65535,
1526284522.947,1526284821.220,74.125.197.189,41.75.40.184,443,51837,17,1,0,49,4159,1419,1441,15169,65535,
1526284523.326,1526284822.554,173.194.152.124,0.220.95.132,443,65281,17,1,0,67097,91580286,1419,1441,15169,65535,
1526284523.355,1526284823.917,172.217.3.196,72.5.190.53,443,46932,6,1,24,1384,709296,1419,1441,15169,65535,
1526284523.531,1526284823.541,41.75.84.221,54.244.35.125,63543,443,6,2,24,52,4216,1441,1420,65535,16509,
1526284523.531,1526284823.784,41.75.46.255,50.23.160.59,56308,8001,17,2,0,10189,1445183,1441,19,65535,36351,
1526284523.568,1526284822.829,0.220.95.11,23.246.7.210,56822,443,6,2,24,21501,1153870,1441,1419,65535,2906,
1526284523.606,1526284823.720,41.75.38.248,72.160.105.244,4500,4500,17,2,0,2076,673744,1441,19,65535,209,
1526284523.647,1526284822.514,104.27.159.102,41.75.61.250,443,62212,6,1,24,17185,25132262,19,1441,13335,65535,
1526284523.648,1526284822.516,41.75.61.250,104.27.159.102,62212,443,6,2,24,10941,452460,1441,19,65535,13335,
1526284523.690,1526284820.558,23.246.6.198,0.220.95.11,443,10606,6,1,24,92481,137967915,1419,1441,2906,65535,
1526284523.751,1526284822.077,152.195.33.40,0.220.95.11,443,49363,6,1,26,10106,12598021,19,1441,15133,65535,
1526284523.771,1526284823.800,41.75.45.47,52.40.153.224,51160,443,6,2,24,47,4100,1441,1420,65535,16509,
1526284523.774,1526284814.802,208.85.40.50,0.220.210.191,443,59130,6,1,24,55,4675,1419,1441,40428,65535,
1526284523.839,1526284796.003,23.246.6.208,0.220.95.11,443,58141,6,1,24,11590,17286976,1419,1441,2906,65535,
1526284524.000,1526284823.350,74.125.199.189,41.75.35.77,443,55662,17,1,0,78,7115,1419,1441,15169,65535,
1526284524.052,1526284824.438,0.220.95.133,52.38.55.15,51398,443,6,2,24,49,4135,1441,1420,65535,16509,
1526284524.054,1526284824.817,172.106.73.18,41.75.60.179,50082,61259,17,41,0,3256,413586,19,1441,40676,65535,
1526284524.390,1526284824.690,40.90.10.180,41.75.43.73,443,49702,6,1,24,31,3875,1419,1441,8075,65535,
1526284524.488,1526284824.784,0.220.95.133,158.69.123.178,60814,25565,6,2,24,4292,207114,1441,19,65535,16276,
1526284524.522,1526284820.058,38.122.147.130,0.220.236.142,179,56102,6,41,22,110,4836,19,1441,174,65535,
1526284524.585,1526284821.690,41.75.35.103,52.54.236.21,53204,443,6,2,24,39,12165,1441,1420,65535,14618,
1526284524.608,1526284824.834,0.220.95.133,205.196.6.154,52806,80,6,2,24,8911,405961,1441,19,65535,32590,
1526284524.614,1526284824.805,205.196.6.154,0.220.95.133,80,52806,6,1,24,17807,26646080,19,1441,32590,65535,
1526284524.702,1526284823.869,0.220.95.1,36.97.80.112,8798,1305,17,2,0,68,5143,1441,1419,65535,4134,
1526284524.794,1526284817.880,0.220.95.11,35.201.121.164,18540,443,6,2,26,54,6041,1441,19,65535,15169,
1526284524.914,1526284823.754,74.125.197.189,0.220.95.132,443,59446,17,1,0,44,3675,1419,1441,15169,65535,
1526284524.965,1526284811.805,173.194.203.189,0.220.209.220,443,56636,17,1,0,26,1846,1419,1441,15169,65535,
1526284525.021,1526284808.740,0.220.58.51,199.231.78.122,48769,7351,17,2,0,47,10601,1441,19,65535,36024,
1526284525.056,1526284825.601,0.220.95.132,216.98.55.85,9103,6085,17,2,0,26,1092,1441,19,65535,22634,
1526284525.166,1526284825.852,23.246.7.179,41.75.24.243,80,56819,6,1,24,60044,89111757,1419,1441,2906,65535,
1526284525.167,1526284825.863,23.246.7.179,41.75.24.243,80,56820,6,1,24,59799,88779608,1419,1441,2906,65535,
1526284525.170,1526284825.948,39.10.32.156,0.220.95.1,3279,13184,17,1,0,16042,1953149,1419,1441,9674,65535,
1526284525.186,1526284824.902,159.121.119.8,0.220.182.207,0,0,50,1,0,502,113408,29,1441,1798,65535,
1526284525.217,1526284825.887,41.75.24.243,23.246.7.179,56818,80,6,2,24,3777,234699,1441,1419,65535,2906,
1526284525.218,1526284825.868,41.75.24.243,23.246.7.179,56819,80,6,2,24,3456,221670,1441,1419,65535,2906,
1526284525.248,1526284825.206,104.153.87.163,0.220.95.11,443,59548,6,33,24,321,43524,19,1441,49544,65535,
1526284525.272,1526284817.003,104.244.42.2,0.220.143.209,443,49671,6,33,24,130,92217,19,1441,13414,65535,
1526284525.280,1526284796.251,0.220.95.11,23.246.6.208,58141,443,6,2,24,5613,315869,1441,1419,65535,2906,
1526284525.338,1526284824.507,52.201.151.128,0.220.85.121,443,49389,6,1,24,66,34721,1419,1441,14618,65535,
1526284525.395,1526284821.480,0.220.95.133,31.13.70.52,33325,443,6,2,26,6315,423842,1441,1419,65535,32934,
1526284525.412,1526284821.428,31.13.70.52,0.220.95.133,443,33325,6,1,26,11232,16045697,1419,1441,32934,65535,
1526284525.445,1526284821.461,52.54.236.21,0.220.95.133,443,23397,6,1,24,28,19404,1419,1441,14618,65535,
1526284525.546,1526284820.489,0.220.95.1,178.22.170.157,8798,8354,17,2,0,80,5575,1441,1419,65535,41798,
1526284525.612,1526284825.462,0.220.95.0,146.20.129.161,40348,443,6,2,24,421,64003,1441,1419,65535,27357,
1526284525.674,1526284820.525,52.89.170.51,0.220.231.41,14251,35808,17,1,0,22,1782,19,1441,16509,65535,
1526284525.799,1526284816.007,40.90.10.180,0.220.95.11,443,45247,6,1,24,31,3875,1419,1441,8075,65535,
1526284525.801,1526284825.349,0.220.236.142,125.254.48.250,47076,179,6,2,24,140,5695,1441,1419,65535,24516,
1526284525.832,1526284825.830,0.220.230.51,34.216.187.100,49304,443,6,2,16,23,1196,1441,1420,65535,16509,
1526284526.208,1526284825.976,41.75.39.144,174.222.139.167,43058,9061,17,2,0,640,88880,1441,19,65535,22394,
1526284526.236,1526284826.648,41.75.25.137,52.40.88.197,58439,443,6,2,24,44,3875,1441,1420,65535,16509,
1526284526.298,1526284826.552,174.222.139.167,41.75.39.144,9061,43058,17,33,0,622,85872,19,1441,22394,65535,
1526284526.485,1526284826.746,205.196.6.140,0.220.95.133,80,26313,6,1,24,17839,26642811,19,1441,32590,65535,
1526284526.514,1526284822.054,2001:428::205:171:203:138,fff9:3514:43e0:3faf:16:5ffc:7120:d3cc,61240,179,6,41,24,121,21037,19,1441,0,65535,
1526284526.514,1526284822.056,fff9:3514:43e0:3faf:16:5ffc:7120:d3cc,2001:428::205:171:203:138,179,61240,6,2,24,144,8792,1441,19,65535,0,
1526284526.545,1526284826.942,0.220.176.216,52.109.88.106,60415,443,6,2,16,24,960,1441,1420,65535,8075,
1526284526.594,1526284823.113,23.246.7.179,41.75.24.243,80,56822,6,1,16,2604,3819180,1419,1441,2906,65535,
1526284526.617,1526284826.754,41.75.25.112,34.209.98.222,50810,443,6,2,24,49,4273,1441,1420,65535,16509,
1526284526.621,1526284821.010,178.22.170.157,0.220.95.1,8354,8798,17,33,0,75,5490,19,1441,41798,65535,
1526284526.660,1526284824.512,0.220.95.11,23.227.38.64,33738,443,6,2,24,92,66968,1441,1419,65535,62679,
1526284526.668,1526284822.023,0.220.95.1,140.211.86.13,64532,443,17,2,0,1077,190212,1441,1420,65535,3701,
1526284526.726,1526284817.419,173.194.203.127,0.220.210.108,19302,50226,17,1,0,30,1800,1419,1441,15169,65535,
1526284526.782,1526284825.713,41.75.90.217,74.125.197.189,51995,443,17,2,0,39,7148,1441,19,65535,15169,
1526284526.810,1526284822.419,74.125.28.189,0.220.95.1,443,65097,17,1,0,28,2261,1419,1441,15169,65535,
1526284526.817,1526284826.824,41.75.39.144,52.201.190.190,54367,443,6,2,16,29,1508,1441,1420,65535,14618,
1526284526.831,1526284826.831,0.220.100.210,0.220.100.245,0,8.0,1,3,0,45,2880,1441,0,65535,0,
1526284526.832,1526284816.839,0.220.95.11,35.190.7.197,6589,443,6,2,24,46,3712,1441,19,65535,15169,
1526284527.247,1526284821.296,40.90.10.180,0.220.95.11,443,55620,6,1,24,36,8756,1419,1441,8075,65535,
1526284527.290,1526284825.422,40.90.10.180,41.75.38.248,443,52703,6,1,24,35,7319,1419,1441,8075,65535,
1526284527.316,1526284821.403,208.85.40.50,0.220.240.236,443,64392,6,1,24,30,3840,1419,1441,40428,65000,
1526284527.413,1526284826.505,140.211.86.14,0.220.95.1,443,64975,17,1,0,15307,21011998,19,1441,3701,65535,
1526284527.439,1526284816.101,0.220.95.11,23.246.6.204,3703,443,6,2,24,4077,225639,1441,1419,65535,2906,
1526284527.576,1526284802.601,209.206.48.5,0.220.58.51,7351,44668,17,41,0,12,888,19,1441,21581,65535,
1526284527.589,1526284820.682,74.125.199.189,41.75.34.104,443,59945,17,1,0,43,3677,1419,1441,15169,65535,
1526284527.640,1526284815.874,0.220.95.1,74.125.199.189,52962,443,17,2,0,18,1370,1441,19,65535,15169,
1526284527.696,1526284827.951,0.220.95.133,110.134.133.131,26141,21855,6,2,16,427,232632,1441,1419,65535,9824,
1526284527.720,1526284827.931,0.220.95.1,39.10.32.156,13184,3279,17,2,0,11881,1415837,1441,1419,65535,9674,
1526284527.741,1526284823.334,0.220.95.133,54.175.249.75,63340,80,6,2,24,40,39080,1441,1420,65535,14618,
1526284527.775,1526284824.411,23.246.7.211,0.220.95.11,443,61522,6,1,24,10448,15520247,1419,1441,2906,65535,
1526284527.789,1526284777.775,54.71.112.30,0.220.227.106,443,59382,6,1,24,22,3403,19,1441,16509,65535,
1526284528.144,1526284818.272,74.125.199.189,0.220.95.1,443,50559,17,1,0,139,13717,1419,1441,15169,65535,
1526284528.237,1526284828.942,41.75.122.57,71.237.171.201,443,41601,6,2,24,19320,5482149,1441,1419,65000,7922,
1526284528.341,1526284828.707,0.220.95.11,34.215.200.30,12965,443,6,2,24,50,4256,1441,1420,65535,16509,
1526284528.394,1526284828.942,185.120.144.200,0.220.95.11,443,12041,6,33,24,27176,40590016,19,1441,9009,65535,
1526284528.479,1526284828.509,fff9:3514:43e0:3faf:16:5ffc:7120:d3cc,2a00:a7c0:e20a::,51117,179,6,2,24,509,36781,1441,19,65535,0,
1526284528.480,1526284828.527,72.5.177.16,0.220.7.161,24511,8407,6,3,16,214,8560,19,1441,3701,65000,
1526284528.587,1526284828.541,0.220.95.133,52.34.211.144,39614,443,6,2,24,335,229410,1441,1420,65535,16509,
1526284528.641,1526284828.705,34.213.77.120,41.75.77.28,443,35714,6,1,24,49,5047,19,1441,16509,65000,
1526284528.690,1526284819.528,40.90.10.180,0.220.95.0,443,14799,6,1,24,30,3750,1419,1441,8075,65535,
1526284528.774,1526284828.919,74.125.197.189,0.220.95.1,443,42208,17,1,0,37,2637,1419,1441,15169,65535,
1526284529.214,1526284829.266,8.252.42.244,41.75.56.209,443,54004,6,33,24,2970,4396010,19,1441,3356,65535,
1526284529.225,1526284827.837,0.220.95.132,140.211.86.14,61080,443,17,2,0,637,124476,1441,1420,65535,3701,
1526284529.233,1526284817.385,0.220.58.51,40.97.85.34,55037,443,6,2,24,21,3583,1441,1420,65535,8075,
1526284529.278,1526284829.659,72.5.190.53,172.217.3.196,46932,443,6,2,24,918,115348,1441,19,65535,15169,
1526284529.407,1526284780.310,0.220.95.1,74.125.199.189,65517,443,17,2,0,17,1271,1441,19,65535,15169,
1526284529.443,1526284824.965,40.90.10.180,41.75.59.217,443,51328,6,1,24,31,3891,1419,1441,8075,65535,
1526284529.637,1526284810.309,104.209.138.198,41.75.61.233,443,50302,6,1,24,194,18397,1420,1441,8075,65535,
1526284529.671,1526284826.590,0.220.95.1,74.125.199.189,59075,443,17,2,0,32,3082,1441,19,65535,15169,
1526284529.671,1526284829.692,119.131.171.173,0.220.95.1,21197,8798,17,1,0,79,5250,1419,1441,4134,65535,
1526284529.672,1526284828.932,0.220.95.133,52.223.241.1,59046,443,6,2,24,791,166550,1441,19,65535,46489,
1526284529.684,1526284825.666,fff9:3514:43e0:3faf:16:5ffc:7120:d38f,2a06:9500:7:11:f816:3eff:fe90:f8d2,179,38553,6,2,24,179,12964,1441,19,65535,0,
1526284529.699,1526284817.248,0.220.95.1,74.125.199.189,58526,443,17,2,0,36,3275,1441,19,65535,15169,
1526284529.711,1526284820.130,173.194.203.127,0.220.44.26,19302,1994,17,1,0,30,1800,1419,1441,15169,65535,
1526284529.712,1526284817.173,2607:f8b0:400e:c03::bd,f9fc:a7b:d103:fe7a:3457:ca80:c94a:a993,443,54583,17,1,0,50,5257,1419,1441,0,65535,
1526284529.788,1526284823.793,0.220.164.93,35.190.55.188,51833,443,6,2,24,26,2340,1441,19,65000,15169,
1526284529.806,1526284824.726,0.220.95.132,162.254.195.47,59873,27018,17,2,0,30,3248,1441,19,65535,32590,
1526284529.924,1526284824.311,40.90.10.180,41.75.42.149,443,49749,6,1,24,35,7415,1419,1441,8075,65535,
1526284530.128,1526284822.966,74.125.197.189,0.220.153.144,443,63638,17,1,0,29,2185,1419,1441,15169,65535,
1526284530.260,1526284830.653,41.75.60.250,71.56.68.214,4500,4500,17,2,0,2297,661568,1441,1419,65535,7922,
1526284530.265,1526284830.788,0.220.95.132,216.66.6.31,61557,54719,17,2,0,1356,135160,1441,19,65535,395332,
1526284530.271,1526284828.906,23.246.6.197,0.220.95.11,443,35902,6,1,26,136678,203861643,1419,1441,2906,65535,
1526284530.297,1526284800.171,0.220.95.11,35.169.156.69,17380,443,6,2,24,19,4152,1441,1420,65535,14618,
1526284530.377,1526284828.911,0.220.95.11,23.246.6.197,35902,443,6,2,24,60848,3282148,1441,1419,65535,2906,
1526284530.407,1526284828.384,0.220.95.1,173.194.152.44,31200,443,17,2,0,708,89591,1441,19,65535,15169,
1526284530.413,1526284830.617,202.241.98.118,0.220.100.245,59709,639,6,195,24,864,34572,1441,0,65535,0,
1526284530.492,1526284817.945,40.97.223.114,0.220.58.51,443,60499,6,1,26,25,6565,1419,1441,8075,65535,
1526284530.691,1526284829.435,0.220.95.132,74.125.28.189,63442,443,17,2,0,209,45794,1441,19,65535,15169,
1526284530.741,1526284822.379,23.220.193.130,0.220.51.162,443,50135,6,41,24,68,59566,19,1441,6453,65535,
1526284530.769,1526284830.544,41.75.61.250,216.58.216.174,60237,443,17,2,0,174,76401,1441,19,65535,15169,
1526284530.778,1526284822.368,0.220.51.162,172.230.167.178,50596,443,6,2,24,39,7786,1441,1419,65535,20940,
1526284530.786,1526284802.318,23.220.193.130,0.220.51.162,443,50132,6,41,24,48,37012,19,1441,6453,65535,
1526284530.794,1526284830.928,23.246.7.203,41.75.24.43,443,39754,6,1,16,5099,7561680,1419,1441,2906,65535,
1526284530.797,1526284812.310,172.230.167.178,0.220.51.162,443,50599,6,33,24,55,46249,19,1441,20940,65535,
1526284530.800,1526284830.797,50.126.94.91,0.220.182.67,51013,47789,17,1,0,40,5360,1419,1441,5650,65535,
1526284531.211,1526284794.953,74.125.28.189,0.220.95.1,443,62145,17,1,0,44,4236,1419,1441,15169,65535,
1526284531.324,1526284819.047,173.194.203.189,0.220.95.1,443,60928,17,1,0,98,24215,1419,1441,15169,65535,
1526284531.467,1526284830.427,50.22.136.101,41.75.84.216,5938,58300,6,1,24,70,5284,1419,1441,36351,65535,
1526284531.522,1526284825.374,23.246.7.201,0.220.95.11,443,49721,6,1,26,13116,19612842,1419,1441,2906,65535,
1526284531.720,1526284828.757,74.125.199.189,0.220.95.1,443,58146,17,1,0,27,1917,1419,1441,15169,65535,
1526284531.820,1526284822.764,40.90.10.180,0.220.95.11,443,8695,6,1,26,44,9089,1419,1441,8075,65535,
1526284531.897,1526284825.957,216.239.36.126,0.220.95.11,443,26241,6,1,26,137,15560,1419,1441,15169,65535,
1526284532.173,1526284832.452,40.90.10.180,41.75.40.158,443,53588,6,1,24,31,3875,1419,1441,8075,65535,
1526284532.220,1526284832.368,0.220.95.133,52.4.191.175,49801,443,6,2,24,83,54183,1441,1420,65535,14618,
1526284532.234,1526284832.964,0.220.7.162,13.77.184.64,34664,443,6,2,24,14561,10776284,1441,1420,65000,8075,
1526284532.246,1526284829.504,0.220.95.132,74.125.197.189,52921,443,17,2,0,22,2330,1441,19,65535,15169,
1526284532.286,1526284827.349,0.220.161.91,104.68.76.229,2007,80,6,2,24,133,11038,1441,19,65535,2914,
1526284532.309,1526284802.532,160.19.162.71,0.220.208.65,443,65512,6,41,24,21,1575,19,1441,394545,65535,
1526284532.320,1526284832.954,0.220.95.11,23.246.6.206,63821,443,6,2,24,18432,1017188,1441,1419,65535,2906,
1526284532.322,1526284828.033,52.201.151.128,0.220.58.51,443,51255,6,1,24,59,32159,1419,1441,14618,65535,
1526284532.401,1526284791.195,17.249.44.30,0.220.95.11,5223,29229,6,1,24,401,44196,1419,1441,714,65535,
1526284532.473,1526284832.567,202.131.14.130,0.220.226.35,0,8.0,1,3,0,42,1512,635,1441,65163,65000,
1526284532.552,1526284832.785,38.142.108.49,0.220.198.238,0,11.0,1,33,0,116,11136,19,1441,174,65000,
1526284532.599,1526284821.104,0.220.95.133,23.246.7.209,11396,443,6,2,24,1176,69850,1441,1419,65535,2906,
1526284532.617,1526284830.111,0.220.95.1,208.64.201.176,64896,27019,17,2,0,30,3360,1441,19,65535,32590,
1526284532.756,1526284832.809,0.220.54.103,162.247.242.20,63886,443,6,2,24,135,127428,1441,19,65535,23467,
